"frame1","frame2","distance"
119,18,1140.8878121883852
119,19,1127.2976536833562
119,20,1113.7436868507941
119,21,1100.2272492535349
119,22,1093.7664284480486
119,23,1087.4741376235115
119,24,1081.3533187631135
119,25,1075.4068997360953
119,26,1069.637789160424
119,27,1064.048871058092
119,28,1058.6429993156332
119,29,1053.4229919647662
119,30,1048.3916253003931
119,31,1043.5516278555651
119,32,1038.9056742553676
119,33,1024.621881476284
119,34,1010.3588471429347
119,35,996.1174629530395
119,36,981.8986709431886
119,37,967.7034669773587
119,38,953.5329045187691
119,39,939.3880987110705
119,40,925.2702307974681
119,41,911.1805529092464
119,42,897.1203932583408
119,43,883.0911617721015
119,44,869.0943562122585
119,45,855.1315688243535
119,46,841.2044935685972
119,47,827.3149339882606
119,48,813.464811777375
119,49,799.6561761157104
119,50,785.8912138457841
119,51,772.172260574025
119,52,758.5018127862319
119,53,744.8825410761082
119,54,731.3173045949344
119,55,717.8091668403239
119,56,704.3614129124337
119,57,690.9775683768613
119,58,677.661419884591
119,59,664.417037710503
119,60,651.2488003827723
119,61,644.1273166075166
119,62,637.2793735874401
119,63,630.7138812488591
119,64,624.4397488949594
119,65,618.4658438426491
119,66,612.8009464744649
119,67,607.4537019394976
119,68,602.432568840696
119,69,597.7457653551382
119,70,593.4012133455744
119,71,589.406481131655
119,72,585.768725692999
119,73,582.494635168428
119,74,579.5903725908497
119,75,577.0615218501404
119,76,574.913036902104
119,77,573.149195236284
119,78,558.2338219778519
119,79,543.323108288245
119,80,528.4174486142562
119,81,513.5172830587107
119,82,498.62310415783986
119,83,483.735464897913
119,84,468.8549882426335
119,85,453.9823785126467
119,86,439.11843504913344
119,87,424.26406871192853
119,88,409.42032191868543
119,89,394.58839313897715
119,90,379.7696670351649
119,91,364.9657518178932
119,92,350.1785258978626
119,93,335.4101966249685
119,94,320.66337489647924
119,95,305.9411708155671
119,96,291.247317584214
119,97,276.5863337187866
119,98,261.9637379485947
119,99,247.38633753705963
119,100,232.86262044390037
119,101,218.40329667841556
119,102,204.02205763103166
119,103,189.73665961010275
119,104,175.57049866079439
119,105,161.55494421403512
119,106,147.73286702694156
119,107,134.16407864998737
119,108,120.93386622447825
119,109,108.16653826391968
119,110,96.04686356149273
119,111,84.8528137423857
119,112,75
119,113,67.08203932499369
119,114,61.84658438426491
119,115,60
119,116,45
119,117,30
119,118,15
119,119,0
119,120,15
119,121,30
119,122,45
119,123,60
119,124,75
119,125,90
119,126,105
119,127,120
119,128,135
119,129,150
119,130,165
119,131,180
119,132,195
119,133,210
119,134,225
119,135,240
119,136,255
119,137,270
119,138,285
120,0,1395.725617734374
120,1,1381.7108959547218
120,2,1367.717076006584
120,3,1353.7448060842191
120,4,1339.7947604017565
120,5,1325.867640452847
120,6,1311.9641763401926
120,7,1298.085128179196
120,8,1284.2312875802395
120,9,1270.4034792143793
120,10,1256.6025624675449
120,11,1242.8294331886416
120,12,1229.0850255372898
120,13,1215.370313937279
120,14,1201.686315142184
120,15,1188.0340904199677
120,16,1174.414747863803
120,17,1160.8294448367512
120,18,1147.2793905583767
120,19,1133.7658488418144
120,20,1120.2901409902704
120,21,1106.8536488623959
120,22,1100.2272492535349
120,23,1093.7664284480486
120,24,1087.4741376235115
120,25,1081.3533187631135
120,26,1075.4068997360953
120,27,1069.637789160424
120,28,1064.048871058092
120,29,1058.6429993156332
120,30,1053.4229919647662
120,31,1048.3916253003931
120,32,1043.5516278555651
120,33,1029.3323078578658
120,34,1015.1354589413179
120,35,1000.9620372421723
120,36,986.8130522039116
120,37,972.6895702124085
120,38,958.5927185202274
120,39,944.5236894858699
120,40,930.4837451562494
120,41,916.4742222234077
120,42,902.4965373894794
120,43,888.5521931771932
120,44,874.642784226795
120,45,860.7700041242143
120,46,846.9356528095863
120,47,833.1416446199289
120,48,819.3900170248597
120,49,805.6829401197471
120,50,792.0227269466451
120,51,778.4118447197474
120,52,764.8529270389178
120,53,751.3487871820917
120,54,737.9024325749306
120,55,724.5170805439993
120,56,711.1961754677819
120,57,697.9434074479105
120,58,684.7627326307996
120,59,671.6583953171433
120,60,658.6349520030045
120,61,651.2488003827723
120,62,644.1273166075166
120,63,637.2793735874401
120,64,630.7138812488591
120,65,624.4397488949594
120,66,618.4658438426491
120,67,612.8009464744649
120,68,607.4537019394976
120,69,602.432568840696
120,70,597.7457653551382
120,71,593.4012133455744
120,72,589.406481131655
120,73,585.768725692999
120,74,582.494635168428
120,75,579.5903725908497
120,76,577.0615218501404
120,77,574.913036902104
120,78,560.0446410778341
120,79,545.1834553615874
120,80,530.3300858899106
120,81,515.4852083231875
120,82,500.6495780483591
120,83,485.8240422210494
120,84,471.00955404322747
120,85,456.20718977236646
120,86,441.41816908686485
120,87,426.64387959983674
120,88,411.8859065323794
120,89,397.1460688462118
120,90,382.4264635194589
120,91,367.7295201639379
120,92,353.0580688781946
120,93,338.4154251803543
120,94,323.80549717384355
120,95,309.23292192132453
120,96,294.7032405658275
120,97,280.22312538404105
120,98,265.80067720004024
120,99,251.44581921360316
120,100,237.17082451262846
120,101,222.9910312097776
120,102,208.92582415776178
120,103,195
120,104,181.24568960391858
120,105,167.70509831248424
120,106,154.434452114805
120,107,141.50971698084905
120,108,129.0348790056394
120,109,117.15374513859982
120,110,106.06601717798213
120,111,96.04686356149273
120,112,87.46427842267951
120,113,80.77747210701756
120,114,76.48529270389177
120,115,75
120,116,60
120,117,45
120,118,30
120,119,15
120,120,0
120,121,15
120,122,30
120,123,45
120,124,60
120,125,75
120,126,90
120,127,105
120,128,120
120,129,135
120,130,150
120,131,165
120,132,180
120,133,195
120,134,210
120,135,225
120,136,240
120,137,255
120,138,270
121,0,1401.1156269202054
121,1,1387.155362603627
121,2,1373.2170258192984
121,3,1359.301291105103
121,4,1345.4088597894693
121,5,1331.5404612703287
121,6,1317.6968543637038
121,7,1303.8788287260438
121,8,1290.0872063546713
121,9,1276.3228431709588
121,10,1262.586630691138
121,11,1248.8794977899188
121,12,1235.2024125624107
121,13,1221.55638429014
121,14,1207.9424655172945
121,15,1194.361754243663
121,16,1180.815396241089
121,17,1167.3045875006233
121,18,1153.8305768179312
121,19,1140.3946685248927
121,20,1126.9982253757103
121,21,1113.6426715962352
121,22,1106.8536488623959
121,23,1100.2272492535349
121,24,1093.7664284480486
121,25,1087.4741376235115
121,26,1081.3533187631135
121,27,1075.4068997360953
121,28,1069.637789160424
121,29,1064.048871058092
121,30,1058.6429993156332
121,31,1053.4229919647662
121,32,1048.3916253003931
121,33,1034.238850556292
121,34,1020.1102881551583
121,35,1006.006958226433
121,36,991.9299370419263
121,37,977.8803607803973
121,38,963.8594295850406
121,39,949.8684119392539
121,40,935.9086493883898
121,41,921.9815616377585
121,42,908.0886520599187
121,43,894.2315136473328
121,44,880.4118354497514
121,45,866.6314095392573
121,46,852.8921385497699
121,47,839.1960438419619
121,48,825.5452743490208
121,49,811.9421161634615
121,50,798.3890029302759
121,51,784.8885271170677
121,52,771.4434522374274
121,53,758.0567261095966
121,54,744.7314952383846
121,55,731.4711204141965
121,56,718.2791936287728
121,57,705.1595564125895
121,58,692.1163197035596
121,59,679.1538853603063
121,60,666.2769694353843
121,61,658.6349520030045
121,62,651.2488003827723
121,63,644.1273166075166
121,64,637.2793735874401
121,65,630.7138812488591
121,66,624.4397488949594
121,67,618.4658438426491
121,68,612.8009464744649
121,69,607.4537019394976
121,70,602.432568840696
121,71,597.7457653551382
121,72,593.4012133455744
121,73,589.406481131655
121,74,585.768725692999
121,75,582.494635168428
121,76,579.5903725908497
121,77,577.0615218501404
121,78,562.2499444197393
121,79,547.4486277268397
121,80,532.6584271369411
121,81,517.880295048962
121,82,503.1152949374527
121,83,488.3646178829912
121,84,473.6296021154083
121,85,458.9117562233506
121,86,444.21278684882543
121,87,429.53463189829057
121,88,414.87950057817994
121,89,400.24992192379
121,90,385.64880396547323
121,91,371.07950630558946
121,92,356.5459297201414
121,93,342.0526275297414
121,94,327.6049450176233
121,95,313.2091952673165
121,96,298.8728826775691
121,97,284.60498941515414
121,98,270.4163456597992
121,99,256.3201123595259
121,100,242.33241632105268
121,101,228.47319317591726
121,102,214.76731594914529
121,103,201.24611797498108
121,104,187.94946129212502
121,105,174.92855684535903
121,106,162.24980739587951
121,107,150
121,108,138.2931668593933
121,109,127.27922061357856
121,110,117.15374513859982
121,111,108.16653826391968
121,112,100.62305898749054
121,113,94.86832980505137
121,114,91.2414379544733
121,115,90
121,116,75
121,117,60
121,118,45
121,119,30
121,120,15
121,121,0
121,122,15
121,123,30
121,124,45
121,125,60
121,126,75
121,127,90
121,128,105
121,129,120
121,130,135
121,131,150
121,132,165
121,133,180
121,134,195
121,135,210
121,136,225
121,137,240
121,138,255
122,0,1406.6449445400215
122,1,1392.7401049729272
122,2,1378.8582233137677
122,3,1365
122,4,1351.1661629866255
122,5,1337.3574690410937
122,6,1323.5747051073467
122,7,1309.8186897429734
122,8,1296.090274633677
122,9,1282.39034618949
122,10,1268.71982722743
122,11,1255.079678745537
122,12,1241.4709017935136
122,13,1227.8945394454688
122,14,1214.3516788805457
122,15,1200.8434535775261
122,16,1187.3710456297981
122,17,1173.9356881873896
122,18,1160.5386680330819
122,19,1147.1813282999335
122,20,1133.8650713378554
122,21,1120.5913617371857
122,22,1113.6426715962352
122,23,1106.8536488623959
122,24,1100.2272492535349
122,25,1093.7664284480486
122,26,1087.4741376235115
122,27,1081.3533187631135
122,28,1075.4068997360953
122,29,1069.637789160424
122,30,1064.048871058092
122,31,1058.6429993156332
122,32,1053.4229919647662
122,33,1039.3387320792006
122,34,1025.2804494381037
122,35,1011.2492274409905
122,36,997.2462083156797
122,37,983.2725969943432
122,38,969.3296652842107
122,39,955.4187563576508
122,40,941.541289588513
122,41,927.6987657639736
122,42,913.892772703669
122,43,900.1249913206499
122,44,886.3972021616494
122,45,872.7112924673314
122,46,859.0692637965811
122,47,845.4732402625172
122,48,831.9254774317228
122,49,818.4283719422244
122,50,804.9844718999243
122,51,791.5964881175257
122,52,778.2673062643709
122,53,765
122,54,751.7978451685001
122,55,738.6643351347078
122,56,725.6031973468695
122,57,712.6184112131822
122,58,699.7142273814361
122,59,686.8951885113187
122,60,674.1661516273269
122,61,666.2769694353843
122,62,658.6349520030045
122,63,651.2488003827723
122,64,644.1273166075166
122,65,637.2793735874401
122,66,630.7138812488591
122,67,624.4397488949594
122,68,618.4658438426491
122,69,612.8009464744649
122,70,607.4537019394976
122,71,602.432568840696
122,72,597.7457653551382
122,73,593.4012133455744
122,74,589.406481131655
122,75,585.768725692999
122,76,582.494635168428
122,77,579.5903725908497
122,78,564.8451115128819
122,79,550.1136246267674
122,80,535.3970489272424
122,81,520.6966487312934
122,82,506.01383380299
122,83,491.350180624776
122,84,476.7074574621211
122,85,462.0876540224809
122,86,447.49301670528894
122,87,432.92609068985433
122,88,418.3897704294406
122,89,403.8873605350878
122,90,389.4226495724151
122,91,375
122,92,360.62445840513925
122,93,346.30189141845585
122,94,332.03915431767985
122,95,317.8443015062564
122,96,303.7268509697488
122,97,289.69811873741946
122,98,275.77164466275354
122,99,261.9637379485947
122,100,248.29418035870273
122,101,234.7871376374779
122,102,221.472345903501
122,103,208.38665984174708
122,104,195.57607215607945
122,105,183.09833423600554
122,106,171.0263137648707
122,107,159.45218719101973
122,108,148.49242404917499
122,109,138.2931668593933
122,110,129.0348790056394
122,111,120.93386622447825
122,112,114.23659658795863
122,113,109.20164833920778
122,114,106.06601717798213
122,115,105
122,116,90
122,117,75
122,118,60
122,119,45
122,120,30
122,121,15
122,122,0
122,123,15
122,124,30
122,125,45
122,126,60
122,127,75
122,128,90
122,129,105
122,130,120
122,131,135
122,132,150
122,133,165
122,134,180
122,135,195
122,136,210
122,137,225
122,138,240
123,0,1412.3119343827693
123,1,1398.4634424967999
123,2,1384.6389421072918
123,3,1370.8391590555034
123,4,1357.0648473820254
123,5,1343.3167906342867
123,6,1329.5958032424742
123,7,1315.9027319676786
123,8,1302.2384574262887
123,9,1288.6038956948719
123,10,1275
123,11,1261.4277624977183
123,12,1247.8882161475842
123,13,1234.382436686459
123,14,1220.911544707478
123,15,1207.4767078498865
123,16,1194.079143105682
123,17,1180.7201192492655
123,18,1167.4009593965563
123,19,1154.1230437002807
123,20,1140.8878121883852
123,21,1127.69676775275
123,22,1120.5913617371857
123,23,1113.6426715962352
123,24,1106.8536488623959
123,25,1100.2272492535349
123,26,1093.7664284480486
123,27,1087.4741376235115
123,28,1081.3533187631135
123,29,1075.4068997360953
123,30,1069.637789160424
123,31,1064.048871058092
123,32,1058.6429993156332
123,33,1044.629120788809
123,34,1030.643003178113
123,35,1016.6857921698326
123,36,1002.7586948014961
123,37,988.8629834309705
123,38,975
123,39,961.1711606160476
123,40,947.3779604782877
123,41,933.6219791757261
123,42,919.9048863877179
123,43,906.2284480195929
123,44,892.5945328087104
123,45,879.0051194390167
123,46,865.4623042050994
123,47,851.9683092697755
123,48,838.5254915624212
123,49,825.136352368504
123,50,811.8035476640885
123,51,798.5298992523699
123,52,785.3184067625054
123,53,772.172260574025
123,54,759.0948557327997
123,55,746.0898069267533
123,56,733.1609645909962
123,57,720.3124322125782
123,58,707.5485849042453
123,59,694.8740893140282
123,60,682.2939249326496
123,61,674.1661516273269
123,62,666.2769694353843
123,63,658.6349520030045
123,64,651.2488003827723
123,65,644.1273166075166
123,66,637.2793735874401
123,67,630.7138812488591
123,68,624.4397488949594
123,69,618.4658438426491
123,70,612.8009464744649
123,71,607.4537019394976
123,72,602.432568840696
123,73,597.7457653551382
123,74,593.4012133455744
123,75,589.406481131655
123,76,585.768725692999
123,77,582.494635168428
123,78,567.824796922431
123,79,553.1726674375732
123,80,538.5396921304873
123,81,523.9274758971894
123,82,509.33780539048934
123,83,494.77267507411926
123,84,480.23431780746364
123,85,465.72524088780074
123,86,451.2482686947397
123,87,436.8065933568311
123,88,422.4038352098617
123,89,408.0441152620633
123,90,393.7321424522006
123,91,379.4733192202055
123,92,365.2738698565776
123,93,351.14099732158877
123,94,337.08307581366347
123,95,323.10988842807024
123,96,309.23292192132453
123,97,295.4657340538831
123,98,281.82441342083905
123,99,268.32815729997475
123,100,255
123,101,241.8677324489565
123,102,228.96506283710622
123,103,216.33307652783935
123,104,204.02205763103166
123,105,192.09372712298546
123,106,180.62391868188442
123,107,169.7056274847714
123,108,159.45218719101973
123,109,150
123,110,141.50971698084905
123,111,134.16407864998737
123,112,128.16005617976296
123,113,123.69316876852982
123,114,120.93386622447825
123,115,120
123,116,105
123,117,90
123,118,75
123,119,60
123,120,45
123,121,30
123,122,15
123,123,0
123,124,15
123,125,30
123,126,45
123,127,60
123,128,75
123,129,90
123,130,105
123,131,120
123,132,135
123,133,150
123,134,165
123,135,180
123,136,195
123,137,210
123,138,225
124,0,1418.114945975819
124,1,1404.3236806377652
124,2,1390.5574421792146
124,3,1376.8169813014365
124,4,1363.1030775403597
124,5,1349.4165405833737
124,6,1335.7582116535912
124,7,1322.1289649652185
124,8,1308.5297092538633
124,9,1294.9613893857995
124,10,1281.4249880504126
124,11,1267.9215275402496
124,12,1254.4520716233044
124,13,1241.0177275123833
124,14,1227.6196479366074
124,15,1214.259033320321
124,16,1200.9371340748858
124,17,1187.655253009054
124,18,1174.414747863803
124,19,1161.2170339777142
124,20,1148.0635870891472
124,21,1134.9559462816167
124,22,1127.69676775275
124,23,1120.5913617371857
124,24,1113.6426715962352
124,25,1106.8536488623959
124,26,1100.2272492535349
124,27,1093.7664284480486
124,28,1087.4741376235115
124,29,1081.3533187631135
124,30,1075.4068997360953
124,31,1069.637789160424
124,32,1064.048871058092
124,33,1050.1071373912282
124,34,1036.1949623502326
124,35,1022.3135526833242
124,36,1008.4641788382967
124,37,994.6481790060242
124,38,980.8669634563089
124,39,967.1220191888922
124,40,953.4149149242422
124,41,939.747306460625
124,42,926.1209424259879
124,43,912.5376704553079
124,44,898.9994438263018
124,45,885.5083285887265
124,46,872.066511224918
124,47,858.6763068817027
124,48,845.3401682163222
124,49,832.0606949015198
124,50,818.8406438373709
124,51,805.6829401197471
124,52,792.5906888173744
124,53,779.567187611177
124,54,766.6159403508383
124,55,753.7406715840667
124,56,740.9453421137082
124,57,728.2341656363013
124,58,715.6116265125937
124,59,703.0824987154779
124,60,690.6518659932802
124,61,682.2939249326496
124,62,674.1661516273269
124,63,666.2769694353843
124,64,658.6349520030045
124,65,651.2488003827723
124,66,644.1273166075166
124,67,637.2793735874401
124,68,630.7138812488591
124,69,624.4397488949594
124,70,618.4658438426491
124,71,612.8009464744649
124,72,607.4537019394976
124,73,602.432568840696
124,74,597.7457653551382
124,75,593.4012133455744
124,76,589.406481131655
124,77,585.768725692999
124,78,571.1829829397931
124,79,556.6192594583841
124,80,542.0793299877796
124,81,527.5651618520692
124,82,513.078941294612
124,83,498.62310415783986
124,84,484.2003717470692
124,85,469.81379290097476
124,86,455.4667935206693
124,87,441.16323509558225
124,88,426.9074841227312
124,89,412.70449476592813
124,90,398.55990766759265
124,91,384.4801685392889
124,92,370.4726710568541
124,93,356.5459297201414
124,94,342.70978976387585
124,95,328.97568299191965
124,96,315.35694062442957
124,97,301.8691769624716
124,98,288.5307609250702
124,99,275.3633962602873
124,100,262.39283526803854
124,101,249.64975465639858
124,102,237.17082451262846
124,103,225
124,104,213.19005605327843
124,105,201.80436070610565
124,106,190.91883092036784
124,107,180.62391868188442
124,108,171.0263137648707
124,109,162.24980739587951
124,110,154.434452114805
124,111,147.73286702694156
124,112,142.30249470757707
124,113,138.2931668593933
124,114,135.83077707206124
124,115,135
124,116,120
124,117,105
124,118,90
124,119,75
124,120,60
124,121,45
124,122,30
124,123,15
124,124,0
124,125,15
124,126,30
124,127,45
124,128,60
124,129,75
124,130,90
124,131,105
124,132,120
124,133,135
124,134,150
124,135,165
124,136,180
124,137,195
124,138,210
125,0,1424.052316454701
125,1,1410.319112825179
125,2,1396.611971880522
125,3,1382.9316685939332
125,4,1369.2790073611732
125,5,1355.6548233234005
125,6,1342.0599837563148
125,7,1328.4953895290716
125,8,1314.961976636587
125,9,1301.4607178090316
125,10,1287.9926242024835
125,11,1274.5587471748802
125,12,1261.1601801515935
125,13,1247.7980605851253
125,14,1234.4735720135932
125,15,1221.1879462228571
125,16,1207.9424655172945
125,17,1194.7384651043926
125,18,1181.5773355984786
125,19,1168.4605256490267
125,20,1155.3895446991028
125,21,1142.3659658795862
125,22,1134.9559462816167
125,23,1127.69676775275
125,24,1120.5913617371857
125,25,1113.6426715962352
125,26,1106.8536488623959
125,27,1100.2272492535349
125,28,1093.7664284480486
125,29,1087.4741376235115
125,30,1081.3533187631135
125,31,1075.4068997360953
125,32,1069.637789160424
125,33,1055.7698612860665
125,34,1041.9332992087354
125,35,1028.1293692916277
125,36,1014.3594037618028
125,37,1000.624804809475
125,38,986.9270489757589
125,39,973.2676918505001
125,40,959.6483731033987
125,41,946.0708218732888
125,42,932.5368625421731
125,43,919.0484209224235
125,44,905.6075308874148
125,45,892.2163414777831
125,46,878.8771245174152
125,47,865.5922827752105
125,48,852.3643587105223
125,49,839.1960438419619
125,50,826.0901887808619
125,51,813.0498139720592
125,52,800.0781211856752
125,53,787.1785058041156
125,54,774.3545699484184
125,55,761.6101364871663
125,56,748.9492639691957
125,57,736.3762625180146
125,58,723.8957107208192
125,59,711.5124735378854
125,60,699.2317212483999
125,61,690.6518659932802
125,62,682.2939249326496
125,63,674.1661516273269
125,64,666.2769694353843
125,65,658.6349520030045
125,66,651.2488003827723
125,67,644.1273166075166
125,68,637.2793735874401
125,69,630.7138812488591
125,70,624.4397488949594
125,71,618.4658438426491
125,72,612.8009464744649
125,73,607.4537019394976
125,74,602.432568840696
125,75,597.7457653551382
125,76,593.4012133455744
125,77,589.406481131655
125,78,574.913036902104
125,79,560.4462507680821
125,80,546.0082416960389
125,81,531.6013544000805
125,82,517.228189487
125,83,502.8916384272063
125,84,488.5949242470699
125,85,474.3416490252569
125,86,460.135849505339
125,87,445.9820624195552
125,88,431.88540146663905
125,89,417.85164831552356
125,90,403.8873605350878
125,91,390
125,92,376.19808611953357
125,93,362.49137920783716
125,94,348.89110048839024
125,95,335.4101966249685
125,96,322.0636583037583
125,97,308.86890422961
125,98,295.8462438497403
125,99,283.0194339616981
125,100,270.4163456597992
125,101,258.0697580112788
125,102,246.01829200285087
125,103,234.30749027719963
125,104,222.9910312097776
125,105,212.13203435596427
125,106,201.80436070610565
125,107,192.09372712298546
125,108,183.09833423600554
125,109,174.92855684535903
125,110,167.70509831248424
125,111,161.55494421403512
125,112,156.60459763365824
125,113,152.97058540778355
125,114,150.74813431681335
125,115,150
125,116,135
125,117,120
125,118,105
125,119,90
125,120,75
125,121,60
125,122,45
125,123,30
125,124,15
125,125,0
125,126,15
125,127,30
125,128,45
125,129,60
125,130,75
125,131,90
125,132,105
125,133,120
125,134,135
125,135,150
125,136,165
125,137,180
125,138,195
126,0,1430.1223723863634
126,1,1416.4480223432133
126,2,1402.8007698885826
126,3,1389.181413638982
126,4,1375.590782173245
126,5,1362.0297353582264
126,6,1348.4991657394528
126,7,1335
126,8,1321.5332004910053
126,9,1308.099766837377
126,10,1294.700737622405
126,11,1281.337192155133
126,12,1268.0102523244834
126,13,1254.7210845442903
126,14,1241.4709017935136
126,15,1228.2609657560563
126,16,1215.0925890647181
126,17,1201.9671376539377
126,18,1188.8860332260615
126,19,1175.8507558359606
126,20,1162.8628465988584
126,21,1149.9239105262575
126,22,1142.3659658795862
126,23,1134.9559462816167
126,24,1127.69676775275
126,25,1120.5913617371857
126,26,1113.6426715962352
126,27,1106.8536488623959
126,28,1100.2272492535349
126,29,1093.7664284480486
126,30,1087.4741376235115
126,31,1081.3533187631135
126,32,1075.4068997360953
126,33,1061.6143367532297
126,34,1047.8549517943788
126,35,1034.130069188591
126,36,1020.4410811016969
126,37,1006.78945167299
126,38,993.1767214348109
126,39,979.6045120353417
126,40,966.0745312862771
126,41,952.5885785584456
126,42,939.1485505499116
126,43,925.7564474525684
126,44,912.4143795447329
126,45,899.1245742387425
126,46,885.889383614004
126,47,872.7112924673314
126,48,859.5929269136642
126,49,846.5370635713477
126,50,833.5466393669883
126,51,820.6247619953958
126,52,807.7747210701756
126,53,795
126,54,782.3042886243178
126,55,769.69149664005
126,56,757.1657678474378
126,57,744.7314952383846
126,58,732.3933369440222
126,59,720.1562330494683
126,60,708.0254232723568
126,61,699.2317212483999
126,62,690.6518659932802
126,63,682.2939249326496
126,64,674.1661516273269
126,65,666.2769694353843
126,66,658.6349520030045
126,67,651.2488003827723
126,68,644.1273166075166
126,69,637.2793735874401
126,70,630.7138812488591
126,71,624.4397488949594
126,72,618.4658438426491
126,73,612.8009464744649
126,74,607.4537019394976
126,75,602.432568840696
126,76,597.7457653551382
126,77,593.4012133455744
126,78,579.0077719685635
126,79,564.6459067415614
126,80,550.3180898353243
126,81,536.0270515561691
126,82,521.7758139277826
126,83,507.56772947065895
126,84,493.4065261019558
126,85,479.2963592601137
126,86,465.2418725781247
126,87,451.2482686947397
126,88,437.3213921133975
126,89,423.46782640479313
126,90,409.69500851242987
126,91,396.01136347332255
126,92,382.4264635194589
126,93,368.9512162874653
126,94,355.59808773389096
126,95,342.3813663153998
126,96,329.31747600150226
126,97,316.4253466459348
126,98,303.7268509697488
126,99,291.247317584214
126,100,279.0161285660741
126,101,267.0674072214728
126,102,255.44079548889601
126,103,244.1823089414956
126,104,233.3452377915607
126,105,222.9910312097776
126,106,213.19005605327843
126,107,204.02205763103166
126,108,195.57607215607945
126,109,187.94946129212502
126,110,181.24568960391858
126,111,175.57049866079439
126,112,171.0263137648707
126,113,167.70509831248424
126,114,165.6804152578089
126,115,165
126,116,150
126,117,135
126,118,120
126,119,105
126,120,90
126,121,75
126,122,60
126,123,45
126,124,30
126,125,15
126,126,0
126,127,15
126,128,30
126,129,45
126,130,60
126,131,75
126,132,90
126,133,105
126,134,120
126,135,135
126,136,150
126,137,165
126,138,180
127,0,1436.3234315431882
127,1,1422.7086841655253
127,2,1409.1220671041951
127,3,1395.564401953561
127,4,1382.0365407614952
127,5,1368.5393673548451
127,6,1355.07379872832
127,7,1341.640786499874
127,8,1328.2413184357729
127,9,1314.8764200486676
127,10,1301.5471562721036
127,11,1288.2546332150332
127,12,1275
127,13,1261.7844506887855
127,14,1248.6092262994055
127,15,1235.47561691844
127,16,1222.3849639127602
127,17,1209.3386622447824
127,18,1196.3381628954248
127,19,1183.3849753989612
127,20,1170.4806704939642
127,21,1157.6268828944842
127,22,1149.9239105262575
127,23,1142.3659658795862
127,24,1134.9559462816167
127,25,1127.69676775275
127,26,1120.5913617371857
127,27,1113.6426715962352
127,28,1106.8536488623959
127,29,1100.2272492535349
127,30,1093.7664284480486
127,31,1087.4741376235115
127,32,1081.3533187631135
127,33,1067.6375789564547
127,34,1053.9568302354703
127,35,1040.312453063982
127,36,1026.705897518856
127,37,1013.1386874460969
127,38,999.6124248927681
127,39,986.1287948336161
127,40,972.6895702124085
127,41,959.296617319169
127,42,945.9519015256536
127,43,932.6574934025888
127,44,919.4155752433172
127,45,906.2284480195929
127,46,893.0985387962518
127,47,880.0284086323577
127,48,867.0207609971055
127,49,854.0784507292055
127,50,841.2044935685972
127,51,828.4020762890445
127,52,815.6745674593514
127,53,803.0255288594504
127,54,790.4587275753238
127,55,777.9781487933964
127,56,765.5880093104907
127,57,753.2927717693832
127,58,741.0971596221375
127,59,729.006172813372
127,60,717.0251041630272
127,61,708.0254232723568
127,62,699.2317212483999
127,63,690.6518659932802
127,64,682.2939249326496
127,65,674.1661516273269
127,66,666.2769694353843
127,67,658.6349520030045
127,68,651.2488003827723
127,69,644.1273166075166
127,70,637.2793735874401
127,71,630.7138812488591
127,72,624.4397488949594
127,73,618.4658438426491
127,74,612.8009464744649
127,75,607.4537019394976
127,76,602.432568840696
127,77,597.7457653551382
127,78,583.4595101633017
127,79,569.2099788303083
127,80,555
127,81,540.8326913195984
127,82,526.7114959823831
127,83,512.6402247190518
127,84,498.62310415783986
127,85,484.66483264210535
127,86,470.7706447942565
127,87,456.9463863518345
127,88,443.1986010808247
127,89,429.53463189829057
127,90,415.9627387158614
127,91,402.49223594996215
127,92,389.13365313218543
127,93,375.89892258425004
127,94,362.80159867343474
127,95,349.85711369071805
127,96,337.08307581366347
127,97,324.49961479175903
127,98,312.1297807002722
127,99,300
127,100,288.1405906844782
127,101,276.5863337187866
127,102,265.37709019431196
127,103,254.55844122715712
127,104,244.1823089414956
127,105,234.30749027719963
127,106,225
127,107,216.33307652783935
127,108,208.38665984174708
127,109,201.24611797498108
127,110,195
127,111,189.73665961010275
127,112,185.53975315279473
127,113,182.4828759089466
127,114,180.62391868188442
127,115,180
127,116,165
127,117,150
127,118,135
127,119,120
127,120,105
127,121,90
127,122,75
127,123,60
127,124,45
127,125,30
127,126,15
127,127,0
127,128,15
127,129,30
127,130,45
127,131,60
127,132,75
127,133,90
127,134,105
127,135,120
127,136,135
127,137,150
127,138,165
128,0,1442.6538046253509
128,1,1429.099366734168
128,2,1415.574088488483
128,3,1402.0788137619083
128,4,1388.614417323974
128,5,1375.1818061623708
128,6,1361.7819208669207
128,7,1348.415737078146
128,8,1335.0842670033978
128,9,1321.7885610036124
128,10,1308.5297092538633
128,11,1295.308843480967
128,12,1282.127138781486
128,13,1268.985815523562
128,14,1255.8861413360687
128,15,1242.8294331886416
128,16,1229.817059566178
128,17,1216.850442741424
128,18,1203.931061149267
128,19,1191.060451866319
128,20,1178.240213199329
128,21,1165.4720073858489
128,22,1157.6268828944842
128,23,1149.9239105262575
128,24,1142.3659658795862
128,25,1134.9559462816167
128,26,1127.69676775275
128,27,1120.5913617371857
128,28,1113.6426715962352
128,29,1106.8536488623959
128,30,1100.2272492535349
128,31,1093.7664284480486
128,32,1087.4741376235115
